"FILENAME","LIBRARY","SUPPLIER","URL","DOWNLOAD","TAGS"
"Bluezone_BC0268_switch_button_click_small_005.wav","Switch And Button Sound Effects","Bluezone","https://sonniss.com/sound-effects/switch-button-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Switch And Button Sound Effects/Bluezone_BC0268_switch_button_click_small_005.wav","bluezone_bc0268_switch_button_click_small_005wav|switch and button sound effects|bluezone"
"Bluezone_BC0271_debris_falling_rock_dust_002.wav","Tank  Explosion Sound Effects","Bluezone","https://sonniss.com/sound-effects/tank-explosion-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Tank - Explosion Sound Effects/Bluezone_BC0271_debris_falling_rock_dust_002.wav","bluezone_bc0271_debris_falling_rock_dust_002wav|tank  explosion sound effects|bluezone"
"Bluezone_BC0271_explosion_outdoors_large_005.wav","Tank  Explosion Sound Effects","Bluezone","https://sonniss.com/sound-effects/tank-explosion-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Tank - Explosion Sound Effects/Bluezone_BC0271_explosion_outdoors_large_005.wav","bluezone_bc0271_explosion_outdoors_large_005wav|tank  explosion sound effects|bluezone"
"Bluezone_BC0271_shell_trajectory_004.wav","Tank  Explosion Sound Effects","Bluezone","https://sonniss.com/sound-effects/tank-explosion-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Tank - Explosion Sound Effects/Bluezone_BC0271_shell_trajectory_004.wav","bluezone_bc0271_shell_trajectory_004wav|tank  explosion sound effects|bluezone"
"Bluezone_BC0271_tank_artillery_cannon_shot_012.wav","Tank  Explosion Sound Effects","Bluezone","https://sonniss.com/sound-effects/tank-explosion-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Tank - Explosion Sound Effects/Bluezone_BC0271_tank_artillery_cannon_shot_012.wav","bluezone_bc0271_tank_artillery_cannon_shot_012wav|tank  explosion sound effects|bluezone"
"Bluezone_BC0259_wilderness_flowing_water_river_002.wav","Wilderness  Flowing Water","Bluezone","https://sonniss.com/sound-effects/wilderness-flowing-water/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Wilderness - Flowing Water/Bluezone_BC0259_wilderness_flowing_water_river_002.wav","bluezone_bc0259_wilderness_flowing_water_river_002wav|wilderness  flowing water|bluezone"
"Bluezone_BC0259_wilderness_flowing_water_stream_001_01.wav","Wilderness  Flowing Water","Bluezone","https://sonniss.com/sound-effects/wilderness-flowing-water/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Wilderness - Flowing Water/Bluezone_BC0259_wilderness_flowing_water_stream_001_01.wav","bluezone_bc0259_wilderness_flowing_water_stream_001_01wav|wilderness  flowing water|bluezone"
"Bluezone_BC0259_wilderness_flowing_water_waterfall_small_002.wav","Wilderness  Flowing Water","Bluezone","https://sonniss.com/sound-effects/wilderness-flowing-water/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone - Wilderness - Flowing Water/Bluezone_BC0259_wilderness_flowing_water_waterfall_small_002.wav","bluezone_bc0259_wilderness_flowing_water_waterfall_small_002wav|wilderness  flowing water|bluezone"
"Bluezone_BC0260_thorium_cinematic_trailer_ambience_023.wav","Thorium  Cinematic Trailer","Bluezone","https://sonniss.com/sound-effects/thorium-cinematic-trailer/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone -Thorium - Cinematic Trailer/Bluezone_BC0260_thorium_cinematic_trailer_ambience_023.wav","bluezone_bc0260_thorium_cinematic_trailer_ambience_023wav|thorium  cinematic trailer|bluezone"
"Bluezone_BC0260_thorium_cinematic_trailer_impact_023.wav","Thorium  Cinematic Trailer","Bluezone","https://sonniss.com/sound-effects/thorium-cinematic-trailer/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone -Thorium - Cinematic Trailer/Bluezone_BC0260_thorium_cinematic_trailer_impact_023.wav","bluezone_bc0260_thorium_cinematic_trailer_impact_023wav|thorium  cinematic trailer|bluezone"
"Bluezone_BC0260_thorium_cinematic_trailer_tension_001.wav","Thorium  Cinematic Trailer","Bluezone","https://sonniss.com/sound-effects/thorium-cinematic-trailer/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone -Thorium - Cinematic Trailer/Bluezone_BC0260_thorium_cinematic_trailer_tension_001.wav","bluezone_bc0260_thorium_cinematic_trailer_tension_001wav|thorium  cinematic trailer|bluezone"
"Bluezone_BC0260_thorium_cinematic_trailer_texture_008.wav","Thorium  Cinematic Trailer","Bluezone","https://sonniss.com/sound-effects/thorium-cinematic-trailer/","/Sonniss - GDC 2020 - Game Audio Bundle/Bluezone -Thorium - Cinematic Trailer/Bluezone_BC0260_thorium_cinematic_trailer_texture_008.wav","bluezone_bc0260_thorium_cinematic_trailer_texture_008wav|thorium  cinematic trailer|bluezone"
"04_Royal Enfield,Bullet,Kick,Single.wav","Royal Enfield Classic 350","Bombay Sonic","https://sonniss.com/sound-effects/royal-enfield-350-classic/","/Sonniss - GDC 2020 - Game Audio Bundle/Bombay Sonic - Royal Enfield Classic 350/04_Royal Enfield,Bullet,Kick,Single.wav","04_royal|enfield|bullet|kick|singlewav|royal enfield classic 350|bombay sonic"
"19_Royal Enfield,Bullet,Kick,Start,Rev,Idle,Stop.wav","Royal Enfield Classic 350","Bombay Sonic","https://sonniss.com/sound-effects/royal-enfield-350-classic//","/Sonniss - GDC 2020 - Game Audio Bundle/Bombay Sonic - Royal Enfield Classic 350/19_Royal Enfield,Bullet,Kick,Start,Rev,Idle,Stop.wav","19_royal|enfield|bullet|kick|start|rev|idle|stopwav|royal enfield classic 350|bombay sonic"
"38_Royal Enfield,Bullet,Pass By,Slow.wav","Royal Enfield Classic 350","Bombay Sonic","https://sonniss.com/sound-effects/royal-enfield-350-classic/","/Sonniss - GDC 2020 - Game Audio Bundle/Bombay Sonic - Royal Enfield Classic 350/38_Royal Enfield,Bullet,Pass By,Slow.wav","38_royal|enfield|bullet|pass|by|slowwav|royal enfield classic 350|bombay sonic"
"56_Royal Enfield,Bullet,Very Slow,Approach,Squeak,Idle,Stop.wav","Royal Enfield Classic 350","Bombay Sonic","https://sonniss.com/sound-effects/royal-enfield-350-classic/","/Sonniss - GDC 2020 - Game Audio Bundle/Bombay Sonic - Royal Enfield Classic 350/56_Royal Enfield,Bullet,Very Slow,Approach,Squeak,Idle,Stop.wav","56_royal|enfield|bullet|very|slow|approach|squeak|idle|stopwav|royal enfield classic 350|bombay sonic"
"Alien_Damage_1__calicrazed.com.wav","Alien Sound Effects","Cali Crazed Beats","https://sonniss.com/sound-effects/alien-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Cali Crazed Beats - Alien Sound Effects/Alien_Damage_1__calicrazed.com.wav","alien_damage_1__calicrazedcomwav|alien sound effects|cali crazed beats"
"Alien_Vox_4_Destroy__calicrazed.com.wav","Alien Sound Effects","Cali Crazed Beats","https://sonniss.com/sound-effects/alien-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Cali Crazed Beats - Alien Sound Effects/Alien_Vox_4_Destroy__calicrazed.com.wav","alien_vox_4_destroy__calicrazedcomwav|alien sound effects|cali crazed beats"
"Laser_Cannon_Blast_2__calicrazed.com.wav","Alien Sound Effects","Cali Crazed Beats","https://sonniss.com/sound-effects/alien-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Cali Crazed Beats - Alien Sound Effects/Laser_Cannon_Blast_2__calicrazed.com.wav","laser_cannon_blast_2__calicrazedcomwav|alien sound effects|cali crazed beats"
"Signal_2__calicrazed.com.wav","Alien Sound Effects","Cali Crazed Beats","https://sonniss.com/sound-effects/alien-sound-effects/","/Sonniss - GDC 2020 - Game Audio Bundle/Cali Crazed Beats - Alien Sound Effects/Signal_2__calicrazed.com.wav","signal_2__calicrazedcomwav|alien sound effects|cali crazed beats"
"Counter_9.wav","Infographic SFX","CB Sounddesign","https://sonniss.com/sound-effects/infographic-sfx/","/Sonniss - GDC 2020 - Game Audio Bundle/CB Sounddesign - Infographic SFX/Counter_9.wav","count|counter|numbers|digit|infographic|information|motiondesign|educational|tutorial|statistic|coorporate|presentation|counter_9wav|infographic sfx|cb sounddesign"
"Organic_Whoosh_14.wav","Infographic SFX","CB Sounddesign","https://sonniss.com/sound-effects/infographic-sfx/","/Sonniss - GDC 2020 - Game Audio Bundle/CB Sounddesign - Infographic SFX/Organic_Whoosh_14.wav","whoosh|movement|transition|infographic|information|motiondesign|educational|tutorial|statistic|coorporate|presentation|organic_whoosh_14wav|infographic sfx|cb sounddesign"
"Page_Turn_14.wav","Infographic SFX","CB Sounddesign","https://sonniss.com/sound-effects/infographic-sfx/","/Sonniss - GDC 2020 - Game Audio Bundle/CB Sounddesign - Infographic SFX/Page_Turn_14.wav","paper|page|book|newspaper|notice|note|infographic|information|motiondesign|educational|tutorial|statistic|coorporate|presentation|page_turn_14wav|infographic sfx|cb sounddesign"
"Photocamera1_2.wav","Infographic SFX","CB Sounddesign","https://sonniss.com/sound-effects/infographic-sfx/","/Sonniss - GDC 2020 - Game Audio Bundle/CB Sounddesign - Infographic SFX/Photocamera1_2.wav","camera|click|infographic|information|motiondesign|educational|tutorial|statistic|coorporate|presentation|photocamera1_2wav|infographic sfx|cb sounddesign"
"AMBISONIC_A EXT BOLOGNA Day Busy Street 02.wav","AMBISONICS  ITALY","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-italy/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS - ITALY/AMBISONIC_A EXT BOLOGNA Day Busy Street 02.wav","bologna|busy|day|street|traffic|and|people|movement|voices|ambisonic_a|ext|02wav|ambisonics  italy|coll anderson"
"AMBISONIC_A EXT ROME Street Crowded People Traffic 01.wav","AMBISONICS  ITALY","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-italy/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS - ITALY/AMBISONIC_A EXT ROME Street Crowded People Traffic 01.wav","rome|shopping|district|with|traffic|and|people|busy|ambisonic_a|ext|street|crowded|01wav|ambisonics  italy|coll anderson"
"AMBISONIC_A EXT VENICE Night Skyline 02.wav","AMBISONICS  ITALY","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-italy/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS - ITALY/AMBISONIC_A EXT VENICE Night Skyline 02.wav","venice|night|city|air|five|stories|up|skyline|ambisonic_a|ext|night|02wav|ambisonics  italy|coll anderson"
"AMBISONIC_A INT ROME Building Courtyard Foyer Day 02.wav","AMBISONICS  ITALY","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-italy/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS - ITALY/AMBISONIC_A INT ROME Building Courtyard Foyer Day 02.wav","rome|courtyard|very|large|old|apartment|building|with|ac|units|people|presence|and|open|elevator|movement|ambisonic_a|int|foyer|day|02wav|ambisonics  italy|coll anderson"
"AMBISONIC_A INT Car Wash Detailing Line 01.wav","AMBISONICS A  Car","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-car/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Car/AMBISONIC_A INT Car Wash Detailing Line 01.wav","car|shop|detailing|line|workshop|ambisonic_a|int|wash|01wav|ambisonics a  car|coll anderson"
"AMBISONIC_A INT VW Golf Car Light Rain On Roof 02.wav","AMBISONICS A  Car","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-car/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Car/AMBISONIC_A INT VW Golf Car Light Rain On Roof 02.wav","light|rain|on|golf|cart|roof|ambisonic_a|int|vw|car|02wav|ambisonics a  car|coll anderson"
"AMBISONIC_A INT Hotel Elevator Sequence 02.wav","AMBISONICS A  Hotel","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-hotel/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Hotel/AMBISONIC_A INT Hotel Elevator Sequence 02.wav","elevator|rises|and|falls|with|slight|whoosh|beeps|when|it|comes|to|a|halt|doors|open/close|ambisonic_a|int|hotel|sequence|02wav|ambisonics a  hotel|coll anderson"
"AMBISONIC_A INT Low End Hotel Bar Lounge Walla 01.wav","AMBISONICS A  Hotel","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-hotel/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Hotel/AMBISONIC_A INT Low End Hotel Bar Lounge Walla 01.wav","walla|hotel|lounge|crowded|ambisonic_a|int|low|end|bar|01wav|ambisonics a  hotel|coll anderson"
"AMBISONIC_A INT Bathroom 01.wav","AMBISONICS A  House","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-house/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - House/AMBISONIC_A INT Bathroom 01.wav","home|bathroom|running|water|in|pipes|reflective|room|tone|ambisonic_a|int|01wav|ambisonics a  house|coll anderson"
"AMBISONIC_A INT of EXT House Lawn Mowing In Yard 01.wav","AMBISONICS A House","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-house/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - House/AMBISONIC_A INT of EXT House Lawn Mowing In Yard 01.wav","house|room|tone|with|lawn|mower|outside|mowing|ambisonic_a|int|of|ext|house|in|yard|01wav|ambisonics a house|coll anderson"
"AMBISONIC_A SD INT Metal Impact Resonant Ring High Pitch 03 B.wav","AMBISONICS A  Metal Sound Design Elements","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-metal-sound-design-elements/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Metal Sound Design Elements/AMBISONIC_A SD INT Metal Impact Resonant Ring High Pitch 03 B.wav","resonant|metal|movement|design|elements|ambisonic_a|sd|int|impact|ring|high|pitch|03|bwav|ambisonics a  metal sound design elements|coll anderson"
"AMBISONIC_A SD INT Metal Iron Steel Drop Concrete 23 C.wav","AMBISONICS A  Metal Sound Design Elements","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-metal-sound-design-elements/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Metal Sound Design Elements/AMBISONIC_A SD INT Metal Iron Steel Drop Concrete 23 C.wav","resonant|metal|movement|design|elements|ambisonic_a|sd|int|iron|steel|drop|concrete|23|cwav|ambisonics a  metal sound design elements|coll anderson"
"AMBISONIC_A SD Screen Door Spring Tension 07.wav","AMBISONICS A  Metal Sound Design Elements","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-metal-sound-design-elements/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Metal Sound Design Elements/AMBISONIC_A SD Screen Door Spring Tension 07.wav","spring|tension|screen|door|very|flappy|ambisonic_a|sd|07wav|ambisonics a  metal sound design elements|coll anderson"
"AMBISONIC_A EXT Summer Afternoon Distant Party Walla 02.wav","AMBISONICS A  People","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-people/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - People/AMBISONIC_A EXT Summer Afternoon Distant Party Walla 02.wav","walla|party|outside|40|yards|away|with|road|and|car|bys|between|microphone|people|surburbian|ambisonic_a|ext|summer|afternoon|distant|02wav|ambisonics a  people|coll anderson"
"AMBISONIC_A INT Church Dismiss Long Walla Walk Out 01.wav","AMBISONICS A  People","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-people/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - People/AMBISONIC_A INT Church Dismiss Long Walla Walk Out 01.wav","church|or|meeting|auditorium|dismiss|with|long|walk|out|ambisonic_a|int|walla|01wav|ambisonics a  people|coll anderson"
"AMBISONIC_A INT School Hall Walla Deep 01.wav","AMBISONICS A  People","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-people/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - People/AMBISONIC_A INT School Hall Walla Deep 01.wav","school|room|tone|with|people|walla|deep|ambisonic_a|int|hall|01wav|ambisonics a  people|coll anderson"
"AMBISONICS_A EXT NYC 23rd between 8th and 9th Ave Moring 02.wav","AMBISONICS A  Quite NYC","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-nyc/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Quite NYC/AMBISONICS_A EXT NYC 23rd between 8th and 9th Ave Moring 02.wav","new|york|city|exterrior|sparce|traffic|deep|horns|human|movement|pop|outs|ambisonics_a|ext|nyc|23rd|between|8th|and|9th|ave|moring|02wav|ambisonics a  quite nyc|coll anderson"
"AMBISONICS_A EXT NYC Times Square Evening 01.wav","AMBISONICS A  Quite NYC","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-nyc/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Quite NYC/AMBISONICS_A EXT NYC Times Square Evening 01.wav","new|york|city|exterrior|sparce|traffic|with|human|movement|pop|outs|ambisonics_a|ext|nyc|times|square|evening|01wav|ambisonics a  quite nyc|coll anderson"
"AMBISONICS_A EXT NYC Under Manhattan Bridge 04.wav","AMBISONICS A  Quite NYC","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-nyc/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Quite NYC/AMBISONICS_A EXT NYC Under Manhattan Bridge 04.wav","new|york|city|exterrior|under|manhattan|bridge|traffic|and|subway|trains|overhead|ambisonics_a|ext|nyc|04wav|ambisonics a  quite nyc|coll anderson"
"AMBISONIC_A EXT Gondola Terminal Close 02.wav","AMBISONICS A  Ski Resort Cab Carts & Terminal","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-ski-resort-cab-carts-terminal/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Ski Resort Cab Carts & Terminal/AMBISONIC_A EXT Gondola Terminal Close 02.wav","ski|resort|mountain|top|gondola|terminal|close|with|people|and|machine|movement|ambisonic_a|ext|02wav|ambisonics a  ski resort cab carts & terminal|coll anderson"
"AMBISONIC_A INT Gondola Cab Ride Shiv Wheel Bumps 03.wav","AMBISONICS A  Ski Resort Cab Carts & Terminal","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-ski-resort-cab-carts-terminal/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Ski Resort Cab Carts & Terminal/AMBISONIC_A INT Gondola Cab Ride Shiv Wheel Bumps 03.wav","ski|resort|gondola|cab|ride|with|shiv|wheel|bumps|ambisonic_a|int|03wav|ambisonics a  ski resort cab carts & terminal|coll anderson"
"AMBISONIC_A EXT Calm Evening Field in Milton NY 01.wav","AMBISONICS A   Small Town Surburbia","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-small-town-surburbia/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Small Town Surburbia/AMBISONIC_A EXT Calm Evening Field in Milton NY 01.wav","rural|field|constant|bright|hum|of|bugs|light|thunder|ambisonic_a|ext|calm|evening|field|in|milton|ny|01wav|ambisonics a   small town surburbia|coll anderson"
"AMBISONIC_A EXT Marketplace Parking Lot 02.wav","AMBISONICS A  Small Town Surburbia","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-small-town-surburbia/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Small Town Surburbia/AMBISONIC_A EXT Marketplace Parking Lot 02.wav","parking|lot|cars|passing|by|&|pulling|in|some|door|slams|ambisonic_a|ext|marketplace|lot|02wav|ambisonics a  small town surburbia|coll anderson"
"AMBISONIC_A EXT Surburbia Dusk Crickets Dog Traffic Deep 03.wav","AMBISONICS A  Small Town Surburbia","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-small-town-surburbia/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Small Town Surburbia/AMBISONIC_A EXT Surburbia Dusk Crickets Dog Traffic Deep 03.wav","new|england|dusk|crickets|forrest|clearing|some|deep|dog|barks|ambisonic_a|ext|surburbia|traffic|03wav|ambisonics a  small town surburbia|coll anderson"
"AMBISONIC_A EXT Water Dripping Off Awning and Cars Passing on Wet Roads 01.wav","AMBISONICS A  Small Town Surburbia","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-small-town-surburbia/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Small Town Surburbia/AMBISONIC_A EXT Water Dripping Off Awning and Cars Passing on Wet Roads 01.wav","cars|passing|sporadically|on|wet|roads|water|dripping|off|awning|ambisonic_a|ext|water|dripping|off|awning|and|passing|wet|roads|01wav|ambisonics a  small town surburbia|coll anderson"
"AMBISONIC_A EXT Cape Cod Dump Loader Moving Garbage 01.wav","AMBISONICS A  Urban Landscape","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-urban-landscape/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Urban Landscape/AMBISONIC_A EXT Cape Cod Dump Loader Moving Garbage 01.wav","construction|dump|disel|front|end|loader|moving|large|amounts|of|garbage|ambisonic_a|ext|cape|cod|01wav|ambisonics a  urban landscape|coll anderson"
"AMBISONIC_A EXT Close Traffic over Small Bridge Saugertie NY 02.wav","AMBISONICS A  Urban Landscape","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-urban-landscape/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Urban Landscape/AMBISONIC_A EXT Close Traffic over Small Bridge Saugertie NY 02.wav","traffic|very|closeby|over|bridge|some|clunks|ambisonic_a|ext|close|small|bridge|saugertie|ny|02wav|ambisonics a  urban landscape|coll anderson"
"AMBISONIC_A EXT Parking Lot near Moderately Busy Road 03.wav","AMBISONICS A  Urban Landscape","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-urban-landscape/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Urban Landscape/AMBISONIC_A EXT Parking Lot near Moderately Busy Road 03.wav","light|traffic|nearby|while|birds|chirp|animatedly|ambisonic_a|ext|parking|lot|near|moderately|busy|road|03wav|ambisonics a  urban landscape|coll anderson"
"AMBISONIC_A INT Lift Shack Metal Clock Tick Wind Storm 02.wav","AMBISONICS A  Wind Storm","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-wind-storm/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Wind Storm/AMBISONIC_A INT Lift Shack Metal Clock Tick Wind Storm 02.wav","metal|lift|shack|in|windstorm|with|clock|ticking|loudly|ambisonic_a|int|tick|wind|storm|02wav|ambisonics a  wind storm|coll anderson"
"AMBISONIC_A INT Wooden Warehouse Wind Storm 01.wav","AMBISONICS A  Wind Storm","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-wind-storm/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A - Wind Storm/AMBISONIC_A INT Wooden Warehouse Wind Storm 01.wav","house|wooden|warehouse|or|great|room|in|windstorm|ambisonic_a|int|wind|storm|01wav|ambisonics a  wind storm|coll anderson"
"AMBISONIC_A EXT Field in the Evening in Lagrangeville NY 01.wav","AMBISONICS A Countryside Nature","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-countryside-nature/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A Countryside Nature/AMBISONIC_A EXT Field in the Evening in Lagrangeville NY 01.wav","calm|rural|field|bugs|buzzing|bird|chips|occasionally|some|cars|passing|ambisonic_a|ext|field|in|the|evening|lagrangeville|ny|01wav|ambisonics a countryside nature|coll anderson"
"AMBISONIC_A EXT Forrest Winter Wind Morning 02.wav","AMBISONICS A Countryside Nature","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-countryside-nature/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A Countryside Nature/AMBISONIC_A EXT Forrest Winter Wind Morning 02.wav","forrest|winter|wind|wash|no|life|ambisonic_a|ext|morning|02wav|ambisonics a countryside nature|coll anderson"
"AMBISONIC_A EXT Late Summer Dusk 03.wav","AMBISONICS A Countryside Nature","Coll Anderson","https://sonniss.com/sound-effects/ambisonics-countryside-nature/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - AMBISONICS A Countryside Nature/AMBISONIC_A EXT Late Summer Dusk 03.wav","late|summer|dusk|into|evening|bugs|with|very|little|birds|ambisonic_a|ext|03wav|ambisonics a countryside nature|coll anderson"
"EFX SD Design Wind Swells 03.wav","Gentle Wind","Coll Anderson","https://sonniss.com/sound-effects/gentle-wind/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Gentle Wind/EFX SD Design Wind Swells 03.wav","thick|swells|rising|and|falling|(white|noise|reminiscent)|efx|sd|design|wind|03wav|gentle wind|coll anderson"
"EFX SD Fire in Metal Stove 03.wav","Gentle Wind","Coll Anderson","https://sonniss.com/sound-effects/gentle-wind/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Gentle Wind/EFX SD Fire in Metal Stove 03.wav","low|freq|rumbly|wind|crackling|metal|pops|air|whistling|efx|sd|fire|in|stove|03wav|gentle wind|coll anderson"
"EFX SD Sheltered from the Wind 02.wav","Gentle Wind","Coll Anderson","https://sonniss.com/sound-effects/gentle-wind/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Gentle Wind/EFX SD Sheltered from the Wind 02.wav","hollow|med|freq|quiet|efx|sd|sheltered|from|the|wind|02wav|gentle wind|coll anderson"
"EFX SD Wind Soft Whistling Gusts 04.wav","Gentle Wind","Coll Anderson","https://sonniss.com/sound-effects/gentle-wind/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Gentle Wind/EFX SD Wind Soft Whistling Gusts 04.wav","intermittent|whistling|gusts|slowly|rise|and|fall|efx|sd|wind|soft|04wav|gentle wind|coll anderson"
"EFX INT Metal Drag Slide Fast In Smash 02 A.wav","Metal Movement","Coll Anderson","https://sonniss.com/sound-effects/metal-movement/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Metal Movement/EFX INT Metal Drag Slide Fast In Smash 02 A.wav","resonant|metal|movement|design|elements|efx|int|drag|slide|fast|in|smash|02|awav|metal movement|coll anderson"
"EFX INT Metal Impact Hubcap Rolling Ring Out 03 C.wav","Metal Movement","Coll Anderson","https://sonniss.com/sound-effects/metal-movement/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Metal Movement/EFX INT Metal Impact Hubcap Rolling Ring Out 03 C.wav","resonant|metal|movement|design|elements|efx|int|impact|hubcap|rolling|ring|out|03|cwav|metal movement|coll anderson"
"EFX INT Metal Impact Resonant Ring Movement Low Pitch 06 B AMBEO.wav","Metal Movement","Coll Anderson","https://sonniss.com/sound-effects/metal-movement/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Metal Movement/EFX INT Metal Impact Resonant Ring Movement Low Pitch 06 B AMBEO.wav","resonant|metal|movement|design|elements|efx|int|impact|ring|low|pitch|06|b|ambeowav|metal movement|coll anderson"
"EFX INT Metal Impact Ring Aluminium 04 A.wav","Metal Movement","Coll Anderson","https://sonniss.com/sound-effects/metal-movement/","/Sonniss - GDC 2020 - Game Audio Bundle/Coll Anderson - Metal Movement/EFX INT Metal Impact Ring Aluminium 04 A.wav","resonant|metal|movement|design|elements|efx|int|impact|ring|aluminium|04|awav|metal movement|coll anderson"
