"FILENAME","LIBRARY","SUPPLIER","URL","DOWNLOAD","TAGS"
"GAF SFX03 - War Unit - Solo Man 5, Charge Attack, Long, Ya - ORTF.wav","GAFSFX03 - Small Crowds Outdoors","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx03-small-crowds-outdoors/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX03 - Small Crowds Outdoors/GAF SFX03 - War Unit - Solo Man 5, Charge Attack, Long, Ya - ORTF.wav","war|unit|solo|man|5|charge|attack|long|ya|gaf|sfx03|ortfwav|gafsfx03 - small crowds outdoors|game audio factory"
"GAF SFX04 - LIQUIDS - Drops on plywood fast light 05.wav","GAFSFX04 - Liquids Materials","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx04-liquids-materials/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX04 - Liquids Materials/GAF SFX04 - LIQUIDS - Drops on plywood fast light 05.wav","water|liquid|drops|plywood|fast|light|hit|knock|wood|steady|gaf|sfx04|liquids|drops|on|05wav|gafsfx04 - liquids materials|game audio factory"
"GAF SFX04 - LIQUIDS - Hard rain, plexiglas ceiling, inside, hard drops.wav","GAFSFX04 - Liquids Materials","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx04-liquids-materials/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX04 - Liquids Materials/GAF SFX04 - LIQUIDS - Hard rain, plexiglas ceiling, inside, hard drops.wav","water|liquid|hard|rain|plexiglas|ceiling|inside|drops|gaf|sfx04|liquids|hard|dropswav|gafsfx04 - liquids materials|game audio factory"
"GAF SFX04 - LIQUIDS - Ocean Water Movement Close.wav","GAFSFX04 - Liquids Materials","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx04-liquids-materials/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX04 - Liquids Materials/GAF SFX04 - LIQUIDS - Ocean Water Movement Close.wav","water|liquid|ambience|waves|long|ocean|sea|marin|beach|close|movement|swash|gaf|sfx04|liquids|ocean|water|movement|closewav|gafsfx04 - liquids materials|game audio factory"
"GAF SFX04 - LIQUIDS - Shower start, stop, and dripping.wav","GAFSFX04 - Liquids Materials","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx04-liquids-materials/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX04 - Liquids Materials/GAF SFX04 - LIQUIDS - Shower start, stop, and dripping.wav","water|liquid|shower|bathroom|start|stop|dripping|gaf|sfx04|liquids|shower|and|drippingwav|gafsfx04 - liquids materials|game audio factory"
"G4F SFX07-YNP-DESIGNED-Geyser Errupt Breathy.wav","GAFSFX07 - Yellowstone Geysers","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx07-yellowstone-geysers/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX07 - Yellowstone Geysers/G4F SFX07-YNP-DESIGNED-Geyser Errupt Breathy.wav","large|and|breathy|erruption|water|falling|g4f|sfx07ynpdesignedgeyser|errupt|breathywav|gafsfx07 - yellowstone geysers|game audio factory"
"G4F SFX07-YNP-MUDPOT-Norris 2.wav","GAFSFX07 - Yellowstone Geysers","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx07-yellowstone-geysers/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX07 - Yellowstone Geysers/G4F SFX07-YNP-MUDPOT-Norris 2.wav","medium|muddy|bubbles|wet|g4f|sfx07ynpmudpotnorris|2wav|gafsfx07 - yellowstone geysers|game audio factory"
"G4F SFX07-YNP-WATER SPLASH-Red Spouter Geyser.wav","GAFSFX07 - Yellowstone Geysers","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx07-yellowstone-geysers/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX07 - Yellowstone Geysers/G4F SFX07-YNP-WATER SPLASH-Red Spouter Geyser.wav","large|water|splashes|g4f|sfx07ynpwater|splashred|spouter|geyserwav|gafsfx07 - yellowstone geysers|game audio factory"
"G4F SFX07-YNP-WATER SPLASH-Sawmill Geyser Errupt.wav","GAFSFX07 - Yellowstone Geysers","Game Audio Factory","http://www.sonniss.com/sound-effects/gafsfx07-yellowstone-geysers/","/Sonniss - GDC 2016 - Game Audio Bundle/Game Audio Factory - GAFSFX07 - Yellowstone Geysers/G4F SFX07-YNP-WATER SPLASH-Sawmill Geyser Errupt.wav","light|water|splashes|and|pumps|airy|g4f|sfx07ynpwater|splashsawmill|geyser|erruptwav|gafsfx07 - yellowstone geysers|game audio factory"
"Backgammon Piece 21.wav","SFX for Board Games","George Karagioules","http://www.sonniss.com/sound-effects/sfx-board-games/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - SFX for Board Games/Backgammon Piece 21.wav","backgammon|piece|21wav|sfx for board games|george karagioules"
"Dice 9.wav","SFX for Board Games","George Karagioules","http://www.sonniss.com/sound-effects/sfx-board-games/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - SFX for Board Games/Dice 9.wav","dice|9wav|sfx for board games|george karagioules"
"Domino Box 15.wav","SFX for Board Games","George Karagioules","http://www.sonniss.com/sound-effects/sfx-board-games/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - SFX for Board Games/Domino Box 15.wav","domino|box|15wav|sfx for board games|george karagioules"
"Placing Pieces on the Board 2.wav","SFX for Board Games","George Karagioules","http://www.sonniss.com/sound-effects/sfx-board-games/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - SFX for Board Games/Placing Pieces on the Board 2.wav","placing|pieces|on|the|board|2wav|sfx for board games|george karagioules"
"Door Lock.wav","The Source Collection SFX Pack","George Karagioules","http://www.sonniss.com/sound-effects/source-collection-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - The Source Collection SFX Pack/Door Lock.wav","door|lockwav|the source collection sfx pack|george karagioules"
"Huyndai Getz Opening from Inside.wav","The Source Collection SFX Pack","George Karagioules","http://www.sonniss.com/sound-effects/source-collection-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - The Source Collection SFX Pack/Huyndai Getz Opening from Inside.wav","huyndai|getz|opening|from|insidewav|the source collection sfx pack|george karagioules"
"Lighter.wav","The Source Collection SFX Pack","George Karagioules","http://www.sonniss.com/sound-effects/source-collection-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - The Source Collection SFX Pack/Lighter.wav","lighterwav|the source collection sfx pack|george karagioules"
"Wine Glass Hit Higher Pitch.wav","The Source Collection SFX Pack","George Karagioules","http://www.sonniss.com/sound-effects/source-collection-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/George Karagioules - The Source Collection SFX Pack/Wine Glass Hit Higher Pitch.wav","wine|glass|hit|higher|pitchwav|the source collection sfx pack|george karagioules"
"AMB_EXT_ApartmentCourtyard_ChildrenPlaying.wav","Places With People","GriffinSound","http://www.sonniss.com/sound-effects/places-people-sfx/","/Sonniss - GDC 2016 - Game Audio Bundle/GriffinSound - Places With People/AMB_EXT_ApartmentCourtyard_ChildrenPlaying.wav","amb_ext_apartmentcourtyard_childrenplayingwav|places with people|griffinsound"
"AMB_INT_Cafeteria_US_Capitol_DC.wav","Places With People","GriffinSound","http://www.sonniss.com/sound-effects/places-people-sfx/","/Sonniss - GDC 2016 - Game Audio Bundle/GriffinSound - Places With People/AMB_INT_Cafeteria_US_Capitol_DC.wav","amb_int_cafeteria_us_capitol_dcwav|places with people|griffinsound"
"AMB_INT_Party_50_people.wav","Places With People","GriffinSound","http://www.sonniss.com/sound-effects/places-people-sfx/","/Sonniss - GDC 2016 - Game Audio Bundle/GriffinSound - Places With People/AMB_INT_Party_50_people.wav","amb_int_party_50_peoplewav|places with people|griffinsound"
"Amb,Construction,Ext,Crane,Hoisting,Various engine speeds.wav","Construction Ambiances","Hzandbits","http://www.sonniss.com/sound-effects/construction-ambiances/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Construction Ambiances/Amb,Construction,Ext,Crane,Hoisting,Various engine speeds.wav","sproject=hzandbits|construction|ambiancessscene=hzandbits|ambiances|amb|ext|crane|hoisting|various|engine|speedswav|construction ambiances|hzandbits"
"Amb,Construction,Int,Muffled,Power hammer,Drops,Impacts.wav","Construction Ambiances","Hzandbits","http://www.sonniss.com/sound-effects/construction-ambiances/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Construction Ambiances/Amb,Construction,Int,Muffled,Power hammer,Drops,Impacts.wav","snote=construction|site|internal|recording|short|clip|with|power|hammerat|work|heavy|objects|dropped|all|sounding|slightly|muffled|as|if|happening|in|another|roomsproject=hzandbits|construction|ambiances|amb|int|muffled|power|hammer|drops|impactswav|construction ambiances|hzandbits"
"Amb.Construction,Ext,Engines,Impacts,Clanging,Diffuse.wav","Construction Ambiances","Hzandbits","http://www.sonniss.com/sound-effects/construction-ambiances/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Construction Ambiances/Amb.Construction,Ext,Engines,Impacts,Clanging,Diffuse.wav","snote=construction|site|external|recording|various|engines|clanging|and|impacts|in|large|construction|pit|diffuse|sound|stereosproject=hzandbits|construction|ambiancessscene=hzandbits|ambiances|ambconstruction|ext|engines|impacts|clanging|diffusewav|construction ambiances|hzandbits"
"Construction,Ext,Heavy machinery,Piledriver,Impact,Massive,Repetitive,Binaural,Loop.wav","Construction Ambiances","Hzandbits","http://www.sonniss.com/sound-effects/construction-ambiances/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Construction Ambiances/Construction,Ext,Heavy machinery,Piledriver,Impact,Massive,Repetitive,Binaural,Loop.wav","snote=construction|site|external|recording|huge|piledriver|at|work|pounding|large|steel|beams|into|the|ground|diesel|engine|humming|impacts|reverberating|between|buildings|other|noises|and|voices|heard|binaural|stereo|construction|ext|heavy|machinery|piledriver|impact|massive|repetitive|loopwav|construction ambiances|hzandbits"
"Wind,Int,Howl,Forceful,Tonal,Vocal,Gust.wav","Howling Winds - Interior","Hzandbits","http://www.sonniss.com/sound-effects/howling-winds-interior/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Howling Winds - Interior/Wind,Int,Howl,Forceful,Tonal,Vocal,Gust.wav","wind|int|howl|forceful|tonal|vocal|gustwav|howling winds - interior|hzandbits"
"Wind,Int,Howl,Tonal,Mumble.wav","Howling Winds - Interior","Hzandbits","http://www.sonniss.com/sound-effects/howling-winds-interior/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Howling Winds - Interior/Wind,Int,Howl,Tonal,Mumble.wav","wind|int|howl|tonal|mumblewav|howling winds - interior|hzandbits"
"Wind,Raindrops,Int,Open window,Long whoosh.wav","Howling Winds - Interior","Hzandbits","http://www.sonniss.com/sound-effects/howling-winds-interior/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Howling Winds - Interior/Wind,Raindrops,Int,Open window,Long whoosh.wav","wind|raindrops|int|open|window|long|whooshwav|howling winds - interior|hzandbits"
"Wind,Sleet,Int,Urban,Rushing,Gusts.wav","Howling Winds - Interior","Hzandbits","http://www.sonniss.com/sound-effects/howling-winds-interior/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Howling Winds - Interior/Wind,Sleet,Int,Urban,Rushing,Gusts.wav","wind|sleet|int|urban|rushing|gustswav|howling winds - interior|hzandbits"
"Wind,Ext,Alley,Urban,Howl,Pronounced,Metal,Clinking.wav","Urban Winds","Hzandbits","http://www.sonniss.com/sound-effects/urban-winds/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Urban Winds/Wind,Ext,Alley,Urban,Howl,Pronounced,Metal,Clinking.wav","snote=wind|blowing|pronounced|howling|in|alley|some|metal|clinking|faintly|wind|ext|alley|urban|howl|pronounced|metal|clinkingwav|urban winds|hzandbits"
"Wind,Ext,Urban,Metal,Signpost,Distinct clanking,Howling,Nervous.Mono.wav","Urban Winds","Hzandbits","http://www.sonniss.com/sound-effects/urban-winds/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Urban Winds/Wind,Ext,Urban,Metal,Signpost,Distinct clanking,Howling,Nervous.Mono.wav","snote=metal|signpost|clanking|distinctly|in|the|sometimes|howling|wind|wind|ext|urban|metal|signpost|distinct|howling|nervousmonowav|urban winds|hzandbits"
"Wind,Ext,Urban,Plastic,Flutter,Ruffle.wav","Urban Winds","Hzandbits","http://www.sonniss.com/sound-effects/urban-winds/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Urban Winds/Wind,Ext,Urban,Plastic,Flutter,Ruffle.wav","snote=wind|ruffles|plastic|makes|random|fluttering|flapping|sounds|wind|ext|urban|plastic|flutter|rufflewav|urban winds|hzandbits"
"Wind,Ext,Urban,Plastic,Thin,Flutter,Violent.Mono.wav","Urban Winds","Hzandbits","http://www.sonniss.com/sound-effects/urban-winds/","/Sonniss - GDC 2016 - Game Audio Bundle/Hzandbits - Urban Winds/Wind,Ext,Urban,Plastic,Thin,Flutter,Violent.Mono.wav","snote=thin|plastic|flutters|violently|wind|ext|urban|plastic|thin|flutter|violentmonowav|urban winds|hzandbits"
"EGEngines_johndeeretypeE_fastairpuff_chuff_airpipe_compressed.wav","Early Gasoline Engines","JC Sound","http://www.sonniss.com/sound-effects/early-gasoline-engines/","/Sonniss - GDC 2016 - Game Audio Bundle/JC Sound - Early Gasoline Engines/EGEngines_johndeeretypeE_fastairpuff_chuff_airpipe_compressed.wav","engine|gasoline|stereo|historical|combustion|wheels|machinery|metal|fast|huffing|puffing|air|chuff|pipe|egengines_johndeeretypee_fastairpuff_chuff_airpipe_compressedwav|early gasoline engines|jc sound"
"EGEngines_wico_23-19_fastchugging.wav","Early Gasoline Engines","JC Sound","http://www.sonniss.com/sound-effects/early-gasoline-engines/","/Sonniss - GDC 2016 - Game Audio Bundle/JC Sound - Early Gasoline Engines/EGEngines_wico_23-19_fastchugging.wav","engine|gasoline|stereo|historical|combustion|wheels|machinery|metal|fast|clicking|clanking|chugging|puffing|egengines_wico_2319_fastchuggingwav|early gasoline engines|jc sound"
"draining sink 2.wav","Essential Bathroom Sounds","Kevin Durr","http://www.sonniss.com/sound-effects/essential-bathroom-sounds/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Essential Bathroom Sounds/draining sink 2.wav","sspeed=023976ndstake=145subits=$02131645sswver=267sproject=sscene=kev1sfilename=kev1t145wavstape=16y02m13strk1=track|astrk2=track|bsnote=|draining|sink|2wav|essential bathroom sounds|kevin durr"
"hairspray 2.wav","Essential Bathroom Sounds","Kevin Durr","http://www.sonniss.com/sound-effects/essential-bathroom-sounds/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Essential Bathroom Sounds/hairspray 2.wav","hairspray|2wav|essential bathroom sounds|kevin durr"
"shower 1.wav","Essential Bathroom Sounds","Kevin Durr","http://www.sonniss.com/sound-effects/essential-bathroom-sounds/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Essential Bathroom Sounds/shower 1.wav","sspeed=023976ndstake=35subits=$01231635sswver=267sproject=sscene=kev1sfilename=kev1t35wavstape=16y01m22strk1=track|astrk2=track|bsnote=|shower|1wav|essential bathroom sounds|kevin durr"
"toothbrush(basic).wav","Essential Bathroom Sounds","Kevin Durr","http://www.sonniss.com/sound-effects/essential-bathroom-sounds/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Essential Bathroom Sounds/toothbrush(basic).wav","sspeed=023976ndstake=24subits=$01231624sswver=267sproject=sscene=kev1sfilename=kev1t24wavstape=16y01m22strk1=track|astrk2=track|bsnote=|toothbrush(basic)wav|essential bathroom sounds|kevin durr"
"Chipping ice 5.wav","Ice cubes & Ice Blocks","Kevin Durr","http://www.sonniss.com/sound-effects/ice-cubes-ice-blocks/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Ice cubes & Ice Blocks/Chipping ice 5.wav","chipping|ice|5wav|ice cubes & ice blocks|kevin durr"
"Stepping on ice 1.wav","Ice cubes & Ice Blocks","Kevin Durr","http://www.sonniss.com/sound-effects/ice-cubes-ice-blocks/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Ice cubes & Ice Blocks/Stepping on ice 1.wav","stepping|on|ice|1wav|ice cubes & ice blocks|kevin durr"
"Twisting Ice Tray 1.wav","Ice cubes & Ice Blocks","Kevin Durr","http://www.sonniss.com/sound-effects/ice-cubes-ice-blocks/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Ice cubes & Ice Blocks/Twisting Ice Tray 1.wav","twisting|ice|tray|1wav|ice cubes & ice blocks|kevin durr"
"Walking with styrofoam ice cooler 1.wav","Ice cubes & Ice Blocks","Kevin Durr","http://www.sonniss.com/sound-effects/ice-cubes-ice-blocks/","/Sonniss - GDC 2016 - Game Audio Bundle/Kevin Durr - Ice cubes & Ice Blocks/Walking with styrofoam ice cooler 1.wav","walking|with|styrofoam|ice|cooler|1wav|ice cubes & ice blocks|kevin durr"
"fourbit_approach___dry.wav","Fourbit – your everyday robot voice","Leevaudio","http://www.sonniss.com/sound-effects/fourbit-everyday-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Fourbit – your everyday robot voice/fourbit_approach___dry.wav","the|word|'approach'|spoken|by|the|robot/monster|voice|'fourbit'|with|a|dry|effect|fourbit_approach___drywav|fourbit – your everyday robot voice|leevaudio"
"fourbit_changed___dry.wav","Fourbit – your everyday robot voice","Leevaudio","http://www.sonniss.com/sound-effects/fourbit-everyday-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Fourbit – your everyday robot voice/fourbit_changed___dry.wav","the|word|'changed'|spoken|by|the|robot/monster|voice|'fourbit'|with|a|dry|effect|fourbit_changed___drywav|fourbit – your everyday robot voice|leevaudio"
"fourbit_hits___dry.wav","Fourbit – your everyday robot voice","Leevaudio","http://www.sonniss.com/sound-effects/fourbit-everyday-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Fourbit – your everyday robot voice/fourbit_hits___dry.wav","the|word|'hits'|spoken|by|the|robot/monster|voice|'fourbit'|with|a|dry|effect|fourbit_hits___drywav|fourbit – your everyday robot voice|leevaudio"
"fourbit_occurred___dry.wav","Fourbit – your everyday robot voice","Leevaudio","http://www.sonniss.com/sound-effects/fourbit-everyday-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Fourbit – your everyday robot voice/fourbit_occurred___dry.wav","the|word|'occurred'|spoken|by|the|robot/monster|voice|'fourbit'|with|a|dry|effect|fourbit_occurred___drywav|fourbit – your everyday robot voice|leevaudio"
"okamoid_attacking___dry.wav","Okamoid - powerful commander robot voice","Leevaudio","http://www.sonniss.com/sound-effects/okamoid-powerful-commander-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Okamoid - powerful commander robot voice/okamoid_attacking___dry.wav","the|word|'attacking'|spoken|by|the|robot/monster|voice|'okamoid'|with|a|dry|effect|okamoid_attacking___drywav|okamoid - powerful commander robot voice|leevaudio"
"okamoid_killers___dry.wav","Okamoid - powerful commander robot voice","Leevaudio","http://www.sonniss.com/sound-effects/okamoid-powerful-commander-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Okamoid - powerful commander robot voice/okamoid_killers___dry.wav","the|word|'killers'|spoken|by|the|robot/monster|voice|'okamoid'|with|a|dry|effect|okamoid_killers___drywav|okamoid - powerful commander robot voice|leevaudio"
"okamoid_won___dry.wav","Okamoid - powerful commander robot voice","Leevaudio","http://www.sonniss.com/sound-effects/okamoid-powerful-commander-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Okamoid - powerful commander robot voice/okamoid_won___dry.wav","the|word|'won'|spoken|by|the|robot/monster|voice|'okamoid'|with|a|dry|effect|okamoid_won___drywav|okamoid - powerful commander robot voice|leevaudio"
"okamoid_yourself___dry.wav","Okamoid - powerful commander robot voice","Leevaudio","http://www.sonniss.com/sound-effects/okamoid-powerful-commander-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Okamoid - powerful commander robot voice/okamoid_yourself___dry.wav","the|word|'yourself'|spoken|by|the|robot/monster|voice|'okamoid'|with|a|dry|effect|okamoid_yourself___drywav|okamoid - powerful commander robot voice|leevaudio"
"sally77_cannons___dry.wav","Sally77 - friendly female robot voice","Leevaudio","http://www.sonniss.com/sound-effects/sally77-friendly-female-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Sally77 - friendly female robot voice/sally77_cannons___dry.wav","the|word|'cannons'|spoken|by|the|robot/monster|voice|'sally77'|with|a|dry|effect|sally77_cannons___drywav|sally77 - friendly female robot voice|leevaudio"
"sally77_fire___dry.wav","Sally77 - friendly female robot voice","Leevaudio","http://www.sonniss.com/sound-effects/sally77-friendly-female-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Sally77 - friendly female robot voice/sally77_fire___dry.wav","the|word|'fire'|spoken|by|the|robot/monster|voice|'sally77'|with|a|dry|effect|sally77_fire___drywav|sally77 - friendly female robot voice|leevaudio"
"sally77_game___dry.wav","Sally77 - friendly female robot voice","Leevaudio","http://www.sonniss.com/sound-effects/sally77-friendly-female-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Sally77 - friendly female robot voice/sally77_game___dry.wav","the|word|'game'|spoken|by|the|robot/monster|voice|'sally77'|with|a|dry|effect|sally77_game___drywav|sally77 - friendly female robot voice|leevaudio"
"sally77_trial___dry.wav","Sally77 - friendly female robot voice","Leevaudio","http://www.sonniss.com/sound-effects/sally77-friendly-female-robot-voice/","/Sonniss - GDC 2016 - Game Audio Bundle/Leevaudio - Sally77 - friendly female robot voice/sally77_trial___dry.wav","the|word|'trial'|spoken|by|the|robot/monster|voice|'sally77'|with|a|dry|effect|sally77_trial___drywav|sally77 - friendly female robot voice|leevaudio"
"FS Ground Civilian Walk N03.wav","Civilian Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/civilian-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Civilian Footsteps/FS Ground Civilian Walk N03.wav","fs|ground|civilian|walk|n03wav|civilian footsteps|levan nadashvili"
"FS Ground Civilian Walk N05.wav","Civilian Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/civilian-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Civilian Footsteps/FS Ground Civilian Walk N05.wav","fs|ground|civilian|walk|n05wav|civilian footsteps|levan nadashvili"
"FS Wood Civilian Crouch N03.wav","Civilian Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/civilian-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Civilian Footsteps/FS Wood Civilian Crouch N03.wav","fs|wood|civilian|crouch|n03wav|civilian footsteps|levan nadashvili"
"FS Wood Civilian Crouch N05.wav","Civilian Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/civilian-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Civilian Footsteps/FS Wood Civilian Crouch N05.wav","fs|wood|civilian|crouch|n05wav|civilian footsteps|levan nadashvili"
"FS Concrete Soldier Crouch N02.wav","Soldier Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/soldier-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Soldier Footsteps/FS Concrete Soldier Crouch N02.wav","fs|concrete|soldier|crouch|n02wav|soldier footsteps|levan nadashvili"
"FS Concrete Soldier Crouch N05.wav","Soldier Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/soldier-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Soldier Footsteps/FS Concrete Soldier Crouch N05.wav","fs|concrete|soldier|crouch|n05wav|soldier footsteps|levan nadashvili"
"FS Metal Soldier Walk N01.wav","Soldier Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/soldier-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Soldier Footsteps/FS Metal Soldier Walk N01.wav","fs|metal|soldier|walk|n01wav|soldier footsteps|levan nadashvili"
"FS Metal Soldier Walk N05.wav","Soldier Footsteps","Levan Nadashvili","http://www.sonniss.com/sound-effects/soldier-footsteps/","/Sonniss - GDC 2016 - Game Audio Bundle/Levan Nadashvili - Soldier Footsteps/FS Metal Soldier Walk N05.wav","fs|metal|soldier|walk|n05wav|soldier footsteps|levan nadashvili"
"TextureGlassDebris_008.wav","FEEL TEXTURES VOL 1","MatiasMacSD","http://www.sonniss.com/sound-effects/feel-textures-vol-1/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - FEEL TEXTURES VOL 1/TextureGlassDebris_008.wav","texture|glass|debris|low|frequency|textureglassdebris_008wav|feel textures vol 1|matiasmacsd"
"TextureMetalGlassScratch_004.wav","FEEL TEXTURES VOL 1","MatiasMacSD","http://www.sonniss.com/sound-effects/feel-textures-vol-1/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - FEEL TEXTURES VOL 1/TextureMetalGlassScratch_004.wav","texture|metal|glass|scratch|texturemetalglassscratch_004wav|feel textures vol 1|matiasmacsd"
"TextureThunderDrum_008.wav","FEEL TEXTURES VOL 1","MatiasMacSD","http://www.sonniss.com/sound-effects/feel-textures-vol-1/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - FEEL TEXTURES VOL 1/TextureThunderDrum_008.wav","texture|thunder|drum|musical|instrument|spring|steel|resonance|texturethunderdrum_008wav|feel textures vol 1|matiasmacsd"
"TextureWindChimeKeys_003.wav","FEEL TEXTURES VOL 1","MatiasMacSD","http://www.sonniss.com/sound-effects/feel-textures-vol-1/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - FEEL TEXTURES VOL 1/TextureWindChimeKeys_003.wav","texture|wind|chime|keys|reverb|texturewindchimekeys_003wav|feel textures vol 1|matiasmacsd"
"AmbienceWarCity.wav","INFECTED ZONE","MatiasMacSD","http://www.sonniss.com/sound-effects/infected-zone/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - INFECTED ZONE/AmbienceWarCity.wav","ambience|war|explosions|city|ambiencewarcitywav|infected zone|matiasmacsd"
"BiteCreakBloodJuicy_002.wav","INFECTED ZONE","MatiasMacSD","http://www.sonniss.com/sound-effects/infected-zone/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - INFECTED ZONE/BiteCreakBloodJuicy_002.wav","zombie|bite|creak|blood|juicy|bitecreakbloodjuicy_002wav|infected zone|matiasmacsd"
"BloodDrips.wav","INFECTED ZONE","MatiasMacSD","http://www.sonniss.com/sound-effects/infected-zone/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - INFECTED ZONE/BloodDrips.wav","blood|drips|blooddripswav|infected zone|matiasmacsd"
"ZombieVocalizationsGeneral_003.wav","INFECTED ZONE","MatiasMacSD","http://www.sonniss.com/sound-effects/infected-zone/","/Sonniss - GDC 2016 - Game Audio Bundle/MatiasMacSD - INFECTED ZONE/ZombieVocalizationsGeneral_003.wav","zombie|vocalizations|general|zombievocalizationsgeneral_003wav|infected zone|matiasmacsd"
